Speaker	Vowel	Context	F1/S(F1)	F2/S(F2)	F1g/S(F1g)	F2g/S(F2g)
2484	GIRL	first	1.168	1.491	NA	NA
2484	BAT	nationally	1.287	1.324	NA	NA
2484	THOUGHT	nationally	0.699	1.054	NA	NA
2484	BAT	nationally	1.083	1.332	NA	NA
2484	HAPPY	nationally	0.696	1.604	NA	NA
2484	HAPPY	syndicated	0.776	1.246	NA	NA
2484	HAPPY	syndicated	0.595	1.855	NA	NA
2484	FACE	syndicated	0.898	1.595	NA	NA
2484	DRESS	syndicated	1.054	1.435	NA	NA
2484	HAPPY	film	0.936	1.755	NA	NA
2484	THOUGHT	four	1.3	0.597	NA	NA
2484	HAPPY	years	0.956	1.612	NA	NA
2484	BAT	years	1.039	1.443	NA	NA
2484	HAPPY	in	0.89	1.555	NA	NA
2484	GIRL	germany	1.074	1.544	NA	NA
2484	BAT	germany	0.723	1.266	NA	NA
2484	HAPPY	germany	0.886	1.108	NA	NA
2484	FACE	based	0.947	1.636	NA	NA
2484	THOUGHT	on	1.308	1.073	NA	NA
2484	BAT	a	1	1.622	NA	NA
2484	THOUGHT	popular	1.14	0.928	NA	NA
2484	FOOT	popular	0.667	1.223	NA	NA
2484	BAT	popular	1.561	1.108	NA	NA
2484	FOOT	book	1.217	1.499	NA	NA
2484	BAT	a	1.144	1.695	NA	NA
2484	THOUGHT	former	1.383	0.637	NA	NA
2484	BAT	former	1.434	1.025	NA	NA
2484	BAT	ambassador	1.239	1.082	NA	NA
2484	BAT	ambassador	1.424	1.057	NA	NA
2484	BAT	ambassador	0.868	1.371	NA	NA
2484	THOUGHT	ambassador	1.205	0.754	NA	NA
2484	BAT	a	0.961	1.686	NA	NA
2484	FOOT	full	1.105	2.23	NA	NA
2484	FACE	scale	0.896	1.557	NA	NA
2484	STEW	use	0.74	1.525	NA	NA
2484	THOUGHT	of	1.113	1.049	NA	NA
2484	STEW	nuclear	0.892	1.22	NA	NA
2484	HAPPY	nuclear	1.171	1.532	NA	NA
2484	BAT	nuclear	1.25	1.472	NA	NA
2484	DRESS	weapons	1.094	1.342	NA	NA
2484	THOUGHT	weapons	1.335	0.927	NA	NA
2484	STEW	two	0.889	0.644	NA	NA
2484	THOUGHT	or	1.383	1.172	NA	NA
2484	THOUGHT	more	1.419	1.14	NA	NA
2484	THOUGHT	opposing	1.21	0.729	NA	NA
2484	HOAX	opposing	0.894	0.934	NA	NA
2484	HAPPY	opposing	0.749	1.41	NA	NA
2484	FOOT	would	0.824	1.159	NA	NA
2484	THOUGHT	cause	1.3	0.948	NA	NA
2484	HAPPY	the	0.748	1.729	NA	NA
2484	THOUGHT	complete	1.224	0.781	NA	NA
2484	FLEECE	complete	0.773	1.664	NA	NA
2484	BAT	annihilation	1.706	1.481	NA	NA
2484	HAPPY	annihilation	0.793	1.586	NA	NA
2484	FACE	annihilation	0.919	1.637	NA	NA
2484	THOUGHT	annihilation	1.147	1.17	NA	NA
2484	THOUGHT	of	1.234	1.048	NA	NA
2484	HOAX	both	0.957	0.855	NA	NA
2484	HAPPY	the	0.84	1.752	NA	NA
2484	BAT	attacker	1.206	0.924	NA	NA
2484	BAT	attacker	1.536	1.242	NA	NA
2484	BAT	attacker	2.761	2.018	NA	NA
2484	BAT	and	1.567	1.273	NA	NA
2484	HAPPY	the	0.677	1.685	NA	NA
2484	HAPPY	defender	0.631	1.65	NA	NA
2484	DRESS	defender	1.27	1.507	NA	NA
2484	BAT	defender	1.499	1.094	NA	NA
2484	HAPPY	its	0.531	1.823	NA	NA
2484	HAPPY	images	0.934	1.592	NA	NA
2484	HAPPY	images	0.814	1.716	NA	NA
2484	DRESS	images	0.688	1.58	NA	NA
2484	GLARE	were	1.01	1.492	NA	NA
2484	STEW	used	0.727	1.692	NA	NA
2484	BAT	among	1.664	1.213	NA	NA
2484	THOUGHT	among	1.372	0.927	NA	NA
2484	THOUGHT	others	1.135	0.839	NA	NA
2484	BAT	others	1.474	1.182	NA	NA
2484	HAPPY	in	0.886	1.71	NA	NA
2484	GLARE	their	0.977	1.602	NA	NA
2484	BAT	their	1.41	1.232	NA	NA
2484	THOUGHT	protest	0.949	1.22	NA	NA
2484	DRESS	protest	1.153	1.479	NA	NA
2484	BAT	against	0.914	1.519	NA	NA
2484	DRESS	against	0.88	1.802	NA	NA
2484	HAPPY	against	1.078	1.479	NA	NA
2484	HAPPY	israel	0.793	1.559	NA	NA
2484	DRESS	israel	1.174	1.007	NA	NA
2484	HAPPY	flip	0.804	1.691	NA	NA
2484	STEW	to	0.721	1.332	NA	NA
2484	DRESS	any	1.058	1.533	NA	NA
2484	HAPPY	any	0.763	1.987	NA	NA
2484	FACE	page	0.774	1.753	NA	NA
2484	THOUGHT	just	1.149	1.27	NA	NA
2484	FACE	say	0.815	1.742	NA	NA
2484	BAT	a	0.856	1.815	NA	NA
2484	THOUGHT	number	1.162	1.11	NA	NA
2484	BAT	number	1.436	1.059	NA	NA
2484	THOUGHT	from	1.535	0.695	NA	NA
2484	THOUGHT	one	1.195	0.963	NA	NA
2484	STEW	to	0.856	1.08	NA	NA
2484	FACE	eight	0.778	1.796	NA	NA
2484	THOUGHT	hundred	1.209	0.887	NA	NA
2484	BAT	hundred	1.114	1.401	NA	NA
2484	BAT	and	1.509	1.281	NA	NA
2484	HAPPY	sixty	0.835	1.527	NA	NA
2484	HAPPY	sixty	0.709	1.579	NA	NA
2484	FLEECE	three	0.678	1.033	NA	NA
2484	STEW	julian	0.697	1.742	NA	NA
2484	HAPPY	julian	0.825	1.708	NA	NA
2484	BAT	julian	1.592	1.222	NA	NA
2484	STEW	drew	0.837	0.998	NA	NA
2484	THOUGHT	on	1.256	0.96	NA	NA
2484	HAPPY	the	0.678	1.744	NA	NA
2484	STEW	jewish	0.772	1.474	NA	NA
2484	HAPPY	jewish	0.778	1.653	NA	NA
2484	HAPPY	equation	0.661	1.751	NA	NA
2484	FACE	equation	0.959	1.441	NA	NA
2484	THOUGHT	equation	1.205	1.278	NA	NA
2484	THOUGHT	of	1.204	1.086	NA	NA
2484	HAPPY	divinity	0.709	1.556	NA	NA
2484	HAPPY	divinity	0.832	1.578	NA	NA
2484	HAPPY	divinity	0.824	1.651	NA	NA
2484	HAPPY	divinity	0.793	1.744	NA	NA
2484	BAT	and	1.728	1.116	NA	NA
2484	THOUGHT	law	1.274	0.557	NA	NA
2484	HAPPY	dibia	0.784	1.749	NA	NA
2484	HAPPY	dibia	0.759	1.796	NA	NA
2484	BAT	dibia	1.75	1.355	NA	NA
2484	BAT	and	1.579	1.315	NA	NA
2484	HOAX	obia	1.326	2.005	NA	NA
2484	HAPPY	obia	0.818	1.753	NA	NA
2484	BAT	obia	1.475	1.256	NA	NA
2484	BAT	practices	1.431	1.086	NA	NA
2484	HAPPY	practices	3.987	2.203	NA	NA
2484	DRESS	practices	0.789	1.394	NA	NA
2484	GLARE	were	1.069	1.379	NA	NA
2484	BAT	transported	1.472	1.223	NA	NA
2484	THOUGHT	transported	1.044	0.938	NA	NA
2484	DRESS	transported	1.049	1.435	NA	NA
2484	STEW	to	0.677	1.658	NA	NA
2484	HAPPY	the	0.743	1.647	NA	NA
2484	HAPPY	british	0.708	1.583	NA	NA
2484	HAPPY	british	0.728	1.611	NA	NA
2484	BAT	caribbean	1.42	1.39	NA	NA
2484	HAPPY	caribbean	1.005	1.591	NA	NA
2484	HAPPY	caribbean	0.893	1.695	NA	NA
2484	BAT	caribbean	1.425	1.335	NA	NA
2484	FOOT	during	0.841	1.462	NA	NA
2484	HAPPY	during	0.894	1.655	NA	NA
2484	HAPPY	the	0.711	1.62	NA	NA
2484	FACE	slave	0.869	1.684	NA	NA
2484	FACE	trade	0.965	1.518	NA	NA
2484	BAT	and	1.172	1.194	NA	NA
2484	HAPPY	became	0.7	1.281	NA	NA
2484	FACE	became	0.882	1.839	NA	NA
2484	HOAX	known	1.03	1.221	NA	NA
2484	BAT	as	1.776	1.314	NA	NA
2484	HOAX	obeah	1.44	0.677	NA	NA
2484	HAPPY	obeah	0.914	1.737	NA	NA
2484	BAT	obeah	0.461	1.678	NA	NA
2484	HOAX	both	0.92	0.876	NA	NA
2484	FACE	trade	0.945	1.646	NA	NA
2484	STEW	unions	0.779	1.886	NA	NA
2484	THOUGHT	unions	1.357	1.207	NA	NA
2484	BAT	and	1.613	1.29	NA	NA
2484	DRESS	employers	1.17	1.568	NA	NA
2484	BAT	employers	1.423	1.248	NA	NA
2484	THOUGHT	organisations	0.776	0.916	NA	NA
2484	BAT	organisations	1.145	1.333	NA	NA
2484	FACE	organisations	0.88	1.536	NA	NA
2484	THOUGHT	organisations	1.201	1.068	NA	NA
2484	BAT	are	1.08	1.094	NA	NA
2484	THOUGHT	consulted	1.174	0.837	NA	NA
2484	THOUGHT	consulted	1.061	1.028	NA	NA
2484	DRESS	consulted	1.091	1.477	NA	NA
2484	HAPPY	beforehand	0.672	1.644	NA	NA
2484	THOUGHT	beforehand	1.241	0.791	NA	NA
2484	BAT	beforehand	1.687	1.194	NA	NA
2484	HAPPY	in	0.71	1.09	NA	NA
2484	HAPPY	in	0.803	1.332	NA	NA
2484	HAPPY	the	0.709	1.683	NA	NA
2484	BAT	financial	1.395	1.411	NA	NA
2484	BAT	financial	1.25	1.339	NA	NA
2484	FLEECE	economic	1.045	1.736	NA	NA
2484	THOUGHT	economic	1.289	0.994	NA	NA
2484	THOUGHT	economic	1.157	1.221	NA	NA
2484	HAPPY	economic	0.835	2.109	NA	NA
2484	BAT	and	1.552	1.213	NA	NA
2484	HOAX	social	1.062	1.059	NA	NA
2484	BAT	social	1.229	1.476	NA	NA
2484	DRESS	areas	1.21	1.601	NA	NA
2484	BAT	areas	1.072	1.568	NA	NA
2484	HAPPY	areas	0.996	1.613	NA	NA
2484	BAT	areas	1.346	1.154	NA	NA
2484	BAT	a	0.88	1.736	NA	NA
2484	BAT	landscape	1.643	1.214	NA	NA
2484	FACE	landscape	0.847	1.667	NA	NA
2484	BAT	background	1.475	1.064	NA	NA
2484	HAPPY	image	1.306	1.588	NA	NA
2484	HAPPY	image	0.983	1.594	NA	NA
2484	THOUGHT	must	1.155	0.932	NA	NA
2484	FLEECE	be	0.763	1.514	NA	NA
2484	THOUGHT	provided	1.088	0.955	NA	NA
2484	DRESS	provided	1.046	1.408	NA	NA
2484	HAPPY	if	0.973	1.494	NA	NA
2484	BAT	a	0.898	1.599	NA	NA
2484	THOUGHT	portrait	1.276	0.989	NA	NA
2484	FACE	portrait	0.897	1.628	NA	NA
2484	BAT	background	1.352	1.104	NA	NA
2484	HAPPY	image	0.87	1.441	NA	NA
2484	HAPPY	image	0.98	1.695	NA	NA
2484	HAPPY	is	0.629	1.624	NA	NA
2484	THOUGHT	also	2.01	2.134	NA	NA
2484	HOAX	also	1.074	0.805	NA	NA
2484	THOUGHT	provided	1.059	0.826	NA	NA
2484	DRESS	provided	1.099	1.424	NA	NA
2484	HAPPY	it	0.663	1.869	NA	NA
2484	HAPPY	will	0.772	1.751	NA	NA
2484	HAPPY	in	0.974	1.693	NA	NA
2484	GLARE	pairing	1.006	1.449	NA	NA
2484	HAPPY	pairing	1.041	1.486	NA	NA
2484	HOAX	mode	1.072	1.009	NA	NA
2484	THOUGHT	for	1.123	0.801	NA	NA
2484	HAPPY	minutes	0.868	1.385	NA	NA
2484	HAPPY	minutes	0.887	1.325	NA	NA
2484	HAPPY	before	0.569	1.807	NA	NA
2484	THOUGHT	before	1.326	0.743	NA	NA
2484	HOAX	going	1.19	1.016	NA	NA
2484	HAPPY	going	1.077	1.776	NA	NA
2484	BAT	back	1.567	1.119	NA	NA
2484	STEW	to	1.501	1.059	NA	NA
2484	FOOT	idle	0.852	1.095	NA	NA
2484	HAPPY	he	0.756	1.824	NA	NA
2484	DRESS	spent	1.208	1.5	NA	NA
2484	FLEECE	three	0.732	1.846	NA	NA
2484	HAPPY	years	0.931	1.711	NA	NA
2484	BAT	years	1.136	1.498	NA	NA
2484	BAT	applying	1.462	1.216	NA	NA
2484	HAPPY	applying	1.041	1.563	NA	NA
2484	THOUGHT	for	1.273	0.789	NA	NA
2484	BAT	and	1.725	1.234	NA	NA
2484	FACE	training	0.969	1.475	NA	NA
2484	HAPPY	training	0.852	1.214	NA	NA
2484	BAT	at	1.647	1.233	NA	NA
2484	STEW	used	0.757	1.719	NA	NA
2484	BAT	car	1.269	1.357	NA	NA
2484	THOUGHT	fund	1.268	0.873	NA	NA
2484	FACE	raising	0.979	1.54	NA	NA
2484	HAPPY	raising	0.841	1.352	NA	NA
2484	THOUGHT	organizations	1.263	1.081	NA	NA
2484	BAT	organizations	1.073	1.385	NA	NA
2484	FACE	organizations	0.952	1.501	NA	NA
2484	THOUGHT	organizations	1.189	1.09	NA	NA
2484	BAT	and	1.296	1.237	NA	NA
2484	GIRL	firms	1.22	1.253	NA	NA
2484	STEW	to	0.878	1.191	NA	NA
2484	THOUGHT	observe	1.164	0.948	NA	NA
2484	GIRL	observe	1.601	1.097	NA	NA
2484	FLEECE	real	0.82	1.747	NA	NA
2484	HAPPY	situations	0.678	1.494	NA	NA
2484	STEW	situations	0.779	1.313	NA	NA
2484	FACE	situations	0.961	1.442	NA	NA
2484	THOUGHT	situations	1.279	1.058	NA	NA
2484	THOUGHT	of	1.332	0.895	NA	NA
2484	DRESS	persuasion	1.525	1.013	NA	NA
2484	FACE	persuasion	1.053	1.636	NA	NA
2484	THOUGHT	persuasion	1.273	1.107	NA	NA
2484	BAT	a	0.874	1.741	NA	NA
2484	HOAX	brochure	0.908	0.985	NA	NA
2484	BAT	brochure	1.129	1.033	NA	NA
2484	HAPPY	is	1.061	1.688	NA	NA
2484	BAT	an	1.067	1.401	NA	NA
2484	FACE	paper	0.873	1.646	NA	NA
2484	BAT	paper	1.3	1.094	NA	NA
2484	THOUGHT	document	1.045	1.166	NA	NA
2484	FOOT	document	0.816	0.936	NA	NA
2484	DRESS	document	1.108	1.624	NA	NA
2484	BAT	that	1.194	1.307	NA	NA
2484	BAT	can	1.333	1.225	NA	NA
2484	FLEECE	be	0.831	1.496	NA	NA
2484	HOAX	folded	1.064	0.671	NA	NA
2484	DRESS	folded	1.019	1.475	NA	NA
2484	HAPPY	into	0.763	2.12	NA	NA
2484	STEW	into	0.765	1.05	NA	NA
2484	BAT	a	0.817	1.686	NA	NA
2484	DRESS	template	1.113	1.517	NA	NA
2484	FACE	template	0.941	1.544	NA	NA
2484	BAT	pamphlet	1.483	1.147	NA	NA
2484	HAPPY	pamphlet	1.047	1.483	NA	NA
2484	THOUGHT	or	1.156	0.882	NA	NA
2484	FLEECE	leaflet	0.717	1.672	NA	NA
2484	HAPPY	leaflet	1.072	1.432	NA	NA
2484	GIRL	curtis	1.233	0.946	NA	NA
2484	HAPPY	curtis	0.729	1.602	NA	NA
2484	BAT	and	1.518	1.237	NA	NA
2484	FLEECE	deena	0.766	1.692	NA	NA
2484	BAT	deena	1.47	1.244	NA	NA
2484	BAT	are	1.652	1.098	NA	NA
2484	THOUGHT	convinced	1.243	0.904	NA	NA
2484	HAPPY	convinced	0.767	1.571	NA	NA
2484	BAT	that	1.375	1.255	NA	NA
2484	FLEECE	she	0.681	1.803	NA	NA
2484	HAPPY	is	0.749	1.701	NA	NA
2484	HAPPY	trying	1.217	1.594	NA	NA
2484	STEW	to	0.6	1.436	NA	NA
2484	BAT	sabotage	1.377	1.163	NA	NA
2484	THOUGHT	sabotage	0.96	0.984	NA	NA
2484	BAT	sabotage	1.476	1.113	NA	NA
2484	HAPPY	the	0.806	1.709	NA	NA
2484	BAT	act	1.549	1.164	NA	NA
2484	HOAX	don't	1.032	1.051	NA	NA
2484	STEW	move	0.868	0.996	NA	NA
2484	THOUGHT	your	1.096	1.2	NA	NA
2484	DRESS	head	1.207	1.59	NA	NA
2484	HOAX	shoulders	0.97	1.763	NA	NA
2484	BAT	shoulders	1.448	1.238	NA	NA
2484	THOUGHT	or	1.378	0.845	NA	NA
2484	DRESS	belly	1.102	1.575	NA	NA
2484	HAPPY	belly	0.732	1.794	NA	NA
2484	THOUGHT	just	1.211	1.155	NA	NA
2484	THOUGHT	your	1.233	1.149	NA	NA
2484	BAT	arms	1.724	1.134	NA	NA
2484	BAT	and	1.535	1.159	NA	NA
2484	DRESS	legs	1.16	1.576	NA	NA
2484	BAT	acute	1.634	1.119	NA	NA
2484	STEW	acute	0.768	1.648	NA	NA
2484	DRESS	episodes	1.125	1.498	NA	NA
2484	HAPPY	episodes	2.685	2.179	NA	NA
2484	HOAX	episodes	0.986	1.248	NA	NA
2484	THOUGHT	of	1.308	1.03	NA	NA
2484	YOU	sinusitis	1.172	1.065	NA	NA
2484	HAPPY	sinusitis	0.835	1.346	NA	NA
2484	BAT	can	1.528	1.187	NA	NA
2484	THOUGHT	also	1.017	0.917	NA	NA
2484	HOAX	also	1.006	1.168	NA	NA
2484	HAPPY	result	0.714	1.488	NA	NA
2484	THOUGHT	result	1.065	1.132	NA	NA
2484	THOUGHT	from	1.356	0.861	NA	NA
2484	THOUGHT	fungal	1.541	0.847	NA	NA
2484	BAT	fungal	1.428	1.127	NA	NA
2484	HAPPY	invasion	0.693	1.152	NA	NA
2484	FACE	invasion	0.936	1.488	NA	NA
2484	THOUGHT	invasion	1.126	1.151	NA	NA
2484	THOUGHT	double	1.149	1.102	NA	NA
2484	FOOT	double	0.731	0.828	NA	NA
2484	BAT	tap	1.635	1.243	NA	NA
2484	STEW	to	0.768	1.511	NA	NA
2484	FACE	change	0.997	1.688	NA	NA
2484	THOUGHT	your	1.322	1.213	NA	NA
2484	DRESS	device	0.726	1.673	NA	NA
2484	BAT	address	1.763	1.102	NA	NA
2484	DRESS	address	1.158	1.438	NA	NA
2484	THOUGHT	from	1.422	0.69	NA	NA
2484	GLARE	their	0.776	1.738	NA	NA
2484	BAT	their	1.447	1.274	NA	NA
2484	STEW	new	0.806	1.197	NA	NA
2484	FACE	base	0.939	1.645	NA	NA
2484	HAPPY	in	0.861	1.931	NA	NA
2484	DRESS	west	1.227	1.356	NA	NA
2484	BAT	flanders	1.553	1.101	NA	NA
2484	BAT	flanders	1.423	1.171	NA	NA
2484	BAT	and	1.691	1.159	NA	NA
2484	HAPPY	the	0.664	1.546	NA	NA
2484	DRESS	southwest	1.133	1.501	NA	NA
2484	DRESS	netherlands	1.078	1.406	NA	NA
2484	BAT	netherlands	1.291	1.168	NA	NA
2484	BAT	netherlands	1.497	1.134	NA	NA
2484	FACE	they	0.904	1.552	NA	NA
2484	GLARE	were	1.1	1.426	NA	NA
2484	FACE	raiding	0.88	1.737	NA	NA
2484	HAPPY	raiding	0.725	1.822	NA	NA
2484	HAPPY	the	0.832	1.588	NA	NA
2484	HAPPY	english	0.706	1.65	NA	NA
2484	HAPPY	english	0.807	1.655	NA	NA
2484	BAT	channel	1.42	1.23	NA	NA
2484	DRESS	channel	1.194	1.239	NA	NA
2484	HAPPY	endurance	1.166	1.599	NA	NA
2484	FOOT	endurance	0.95	1.551	NA	NA
2484	BAT	endurance	1.455	1.162	NA	NA
2484	HAPPY	is	0.789	1.449	NA	NA
2484	HAPPY	the	0.96	1.541	NA	NA
2484	BAT	ability	1.316	1.277	NA	NA
2484	HAPPY	ability	0.812	1.504	NA	NA
2484	HAPPY	ability	0.791	1.563	NA	NA
2484	HAPPY	ability	0.788	1.722	NA	NA
2484	THOUGHT	of	1.12	1.063	NA	NA
2484	BAT	an	1.26	1.114	NA	NA
2484	THOUGHT	organism	2.349	2.143	NA	NA
2484	BAT	organism	0.796	1.236	NA	NA
2484	HAPPY	organism	0.798	1.258	NA	NA
2484	BAT	organism	0.913	1.394	NA	NA
2484	STEW	to	1.063	1.387	NA	NA
2484	HAPPY	exert	0.996	1.554	NA	NA
2484	GIRL	exert	1.417	1.074	NA	NA
2484	HAPPY	itself	0.77	1.628	NA	NA
2484	DRESS	itself	1.073	1.211	NA	NA
2484	BAT	and	1.325	0.993	NA	NA
2484	HAPPY	remain	0.899	1.633	NA	NA
2484	FACE	remain	1.042	1.757	NA	NA
2484	BAT	active	1.575	1.252	NA	NA
2484	HAPPY	active	0.758	1.681	NA	NA
2484	THOUGHT	for	1.115	0.837	NA	NA
2484	BAT	a	0.883	1.66	NA	NA
2484	THOUGHT	long	1.361	0.928	NA	NA
2484	HAPPY	period	0.778	1.403	NA	NA
2484	HAPPY	period	0.992	1.608	NA	NA
2484	THOUGHT	period	1.088	1.394	NA	NA
2484	THOUGHT	of	1.115	1.088	NA	NA
3349	HAPPY	is	0.646	1.824	NA	NA
3349	HAPPY	situated	0.84	1.582	NA	NA
3349	YOU	situated	0.883	1.307	NA	NA
3349	FACE	situated	0.994	1.458	NA	NA
3349	DRESS	situated	1.136	1.417	NA	NA
3349	THOUGHT	on	1.207	0.985	NA	NA
3349	HAPPY	the	0.675	1.842	NA	NA
3349	FLEECE	eastern	0.778	1.889	NA	NA
3349	BAT	eastern	1.233	1.163	NA	NA
3349	BAT	half	1.556	0.869	NA	NA
3349	THOUGHT	of	1.194	0.623	NA	NA
3349	FACE	lagos	0.956	1.584	NA	NA
3349	THOUGHT	lagos	1.114	1.107	NA	NA
3349	BAT	island	1.316	0.979	NA	NA
3349	BAT	and	1.235	1.054	NA	NA
3349	STEW	to	0.815	1.487	NA	NA
3349	HAPPY	it	0.817	1.752	NA	NA
3349	BAT	a	0.901	1.679	NA	NA
3349	BAT	land	1.501	0.991	NA	NA
3349	HAPPY	fill	0.856	1.624	NA	NA
3349	HAPPY	it	0.746	1.853	NA	NA
3349	FACE	may	1.008	1.509	NA	NA
3349	BAT	lack	1.565	0.992	NA	NA
3349	BAT	at	1.309	1.204	NA	NA
3349	GIRL	certain	1.161	1.281	NA	NA
3349	HAPPY	certain	1.116	1.433	NA	NA
3349	THOUGHT	chalk	1.232	0.782	NA	NA
3349	BAT	farm	1.338	0.81	NA	NA
3349	HAPPY	is	0.934	1.485	NA	NA
3349	BAT	a	0.961	1.497	NA	NA
3349	THOUGHT	small	1.235	0.618	NA	NA
3349	GIRL	urban	1.23	0.742	NA	NA
3349	BAT	urban	1.222	0.923	NA	NA
3349	HAPPY	district	0.712	1.568	NA	NA
3349	HAPPY	district	0.759	1.409	NA	NA
3349	THOUGHT	of	1.166	0.941	NA	NA
3349	THOUGHT	northwest	1.201	0.867	NA	NA
3349	DRESS	northwest	1.149	1.102	NA	NA
3349	THOUGHT	london	1.186	0.866	NA	NA
3349	YOU	london	1.234	1.059	NA	NA
3349	HAPPY	england	0.973	1.68	NA	NA
3349	BAT	england	1.214	1.062	NA	NA
3349	HAPPY	immediately	0.63	1.544	NA	NA
3349	FLEECE	immediately	0.926	1.59	NA	NA
3349	HAPPY	immediately	2.486	1.326	NA	NA
3349	BAT	immediately	1.476	1.437	NA	NA
3349	HAPPY	immediately	0.94	1.886	NA	NA
3349	THOUGHT	north	1.301	0.83	NA	NA
3349	THOUGHT	of	1.139	0.968	NA	NA
3349	BAT	batted	1.354	1.005	NA	NA
3349	DRESS	batted	1.206	1.341	NA	NA
3349	BAT	at	1.446	1.09	NA	NA
3349	FLEECE	three	0.941	1.884	NA	NA
3349	HAPPY	in	0.378	1.378	NA	NA
3349	BAT	a	0.926	1.757	NA	NA
3349	FOOT	full	0.908	0.627	NA	NA
3349	DRESS	strength	1.165	1.325	NA	NA
3349	HAPPY	indian	0.994	2.019	NA	NA
3349	HAPPY	indian	0.906	1.731	NA	NA
3349	BAT	indian	1.238	1.327	NA	NA
3349	FLEECE	team	1.043	1.033	NA	NA
3349	STEW	throughout	1.171	1.074	NA	NA
3349	HAPPY	the	0.763	1.679	NA	NA
3349	STEW	two	0.86	1.227	NA	NA
3349	BAT	thousand	1.103	0.977	NA	NA
3349	DRESS	ten	1.252	1.388	NA	NA
3349	FACE	asia	0.939	1.671	NA	NA
3349	BAT	asia	1.367	1.17	NA	NA
3349	THOUGHT	cup	1.235	0.713	NA	NA
3349	THOUGHT	connect	1.299	0.863	NA	NA
3349	DRESS	connect	1.274	1.344	NA	NA
3349	THOUGHT	your	1.036	0.72	NA	NA
3349	HAPPY	devices	0.759	1.567	NA	NA
3349	DRESS	devices	0.896	1.392	NA	NA
3349	STEW	to	0.881	1.768	NA	NA
3349	THOUGHT	your	1.138	0.96	NA	NA
3349	STEW	google	0.928	0.713	NA	NA
3349	FOOT	google	0.878	0.817	NA	NA
3349	BAT	account	1.44	0.944	NA	NA
3349	THOUGHT	to	0.935	1.153	NA	NA
3349	HAPPY	enable	1.107	1.16	NA	NA
3349	FACE	enable	1.085	1.455	NA	NA
3349	FOOT	enable	0.813	0.578	NA	NA
3349	THOUGHT	control	1.24	0.874	NA	NA
3349	HOAX	control	1.016	0.774	NA	NA
3349	THOUGHT	for	1.095	0.624	NA	NA
3349	HAPPY	videos	0.661	1.75	NA	NA
3349	HAPPY	videos	0.817	1.525	NA	NA
3349	HOAX	videos	0.977	1.164	NA	NA
3349	HOAX	photos	1.219	0.777	NA	NA
3349	HOAX	photos	1.025	1.007	NA	NA
3349	BAT	and	1.311	1.068	NA	NA
3349	THOUGHT	audio	1.186	0.765	NA	NA
3349	HAPPY	audio	0.834	1.559	NA	NA
3349	HOAX	audio	0.908	0.908	NA	NA
3349	BAT	and	1.225	1.053	NA	NA
3349	STEW	to	0.542	1.333	NA	NA
3349	GIRL	personalize	1.05	1.173	NA	NA
3349	THOUGHT	personalize	0.964	1.067	NA	NA
3349	BAT	personalize	1.184	1.122	NA	NA
3349	THOUGHT	your	1.099	1.392	NA	NA
3349	HAPPY	experience	1.075	1.549	NA	NA
3349	HAPPY	experience	0.913	1.187	NA	NA
3349	HAPPY	experience	1.19	1.233	NA	NA
3349	DRESS	experience	1.14	1.272	NA	NA
3349	BAT	across	1.175	1.239	NA	NA
3349	THOUGHT	across	1.066	0.965	NA	NA
3349	STEW	google	4.002	2.321	NA	NA
3349	FOOT	google	0.7	0.585	NA	NA
3349	THOUGHT	products	1.093	0.937	NA	NA
3349	YOU	products	1.157	0.986	NA	NA
3349	STEW	kuti	0.943	0.959	NA	NA
3349	HAPPY	kuti	0.872	1.577	NA	NA
3349	THOUGHT	was	1.104	0.862	NA	NA
3349	BAT	a	0.946	1.482	NA	NA
3349	THOUGHT	political	1.159	0.943	NA	NA
3349	HAPPY	political	0.871	1.562	NA	NA
3349	HAPPY	political	3.68	1.822	NA	NA
3349	BAT	political	0.901	0.575	NA	NA
3349	BAT	giant	1.317	1.265	NA	NA
3349	HAPPY	in	0.94	1.443	NA	NA
3349	BAT	africa	1.471	1.03	NA	NA
3349	HAPPY	africa	0.869	1.605	NA	NA
3349	BAT	africa	1.422	0.891	NA	NA
3349	THOUGHT	from	1.34	0.875	NA	NA
3349	HAPPY	the	0.592	1.584	NA	NA
3349	DRESS	seventies	1.268	1.189	NA	NA
3349	DRESS	seventies	1.056	0.838	NA	NA
3349	HAPPY	seventies	0.812	1.643	NA	NA
3349	THOUGHT	until	1.181	0.971	NA	NA
3349	HAPPY	until	0.909	1.492	NA	NA
3349	HAPPY	his	0.828	1.814	NA	NA
3349	DRESS	death	1.244	1.347	NA	NA
3349	HAPPY	nigeria	0.847	1.635	NA	NA
3349	HAPPY	nigeria	1.136	1.446	NA	NA
3349	BAT	nigeria	1.364	1.33	NA	NA
3349	GLARE	shares	1.256	1.397	NA	NA
3349	BAT	land	1.364	0.912	NA	NA
3349	THOUGHT	borders	1.098	0.856	NA	NA
3349	BAT	borders	1.259	1.043	NA	NA
3349	HAPPY	with	0.784	1.53	NA	NA
3349	HAPPY	the	0.785	1.554	NA	NA
3349	HAPPY	republic	0.892	1.269	NA	NA
3349	THOUGHT	republic	1.186	0.791	NA	NA
3349	HAPPY	republic	0.862	1.665	NA	NA
3349	THOUGHT	of	1.062	0.712	NA	NA
